AY,Institution,Position,Address,Link,TrackType,DateAdded,DateAdded2,Description,,,
2013-2014,Comm C of Philadelphia,"English Generalist Faculty, Full-Time [19728]","Philadelphia, PA 19130",https://apply.interfolio.com/23112,TT,09/23/2013,2013-09-23,"Community College of Philadelphia is anticipating several full-time, tenure-track English-Generalist Instructor or Assistant Professor positions beginning in Fall 2014. Courses may be offered at any of our campus locations.Master’s or Ph.D. degree in English, Composition, or closely-related field required. The MFA degree will also be considered. Experience in teaching composition or developmental English required; knowledge of educational technology expected. Four course semester teaching load.Special Instructions to Applicants:•Interested persons should complete an online at jobs.ccp.edu/postings/652.•Cover letter of interest and CV/resume REQUIRED.•Name and contact information for three (3) professional references REQUIRED.•Applications will be accepted until November 3, 2013.•Applicants must be legally eligible to work in the U.S.Community College of Philadelphia is an affirmative action, equal opportunity and equal access employer. The College encourages applications from individuals from traditionally under-represented groups. AA/EOE.",,,
2013-2014,Philadelphia U,Assistant Professor and Coordinator of Communications [20315],"Philadelphia, PA 19144",https://apply.interfolio.com/23930,TT,11/15/2013,2013-11-15,,,,
2013-2014,Pittsburg SU,Assistant Professor of English [20702],"Pittsburg, KS 66762",https://apply.interfolio.com/24391,TT,02/06/2014,2014-02-06,,,,
2013-2014,Pittsburg SU,Full Time Temporary Instructor of English [20870],"Pittsburg, KS 66762",https://apply.interfolio.com/24631,NTT,03/12/2014,2014-03-12,,,,
2013-2014,U of Pittsburgh,"Assistant Professor of Composition, Literacy, Pedagogy, and Rhetoric (2 Positions) [19757] - Position 1","Pittsburgh, PA 15260",http://apply.interfolio.com/23044,TT,09/23/2013,2013-09-23,,,,
2013-2014,U of Pittsburgh,"Assistant Professor of Composition, Literacy, Pedagogy, and Rhetoric (2 Positions) [19757] - Position 2","Pittsburgh, PA 15260",http://apply.interfolio.com/23044,TT,09/23/2013,2013-09-23,,,,
2013-2014,Pace U,Assistant Professor of Rhetoric and Composition [20211],"Pleasantville, NY 10570",https://apply.interfolio.com/23843,TT,11/04/2013,2013-11-04,,,,
2013-2014,Idaho SU,Visiting Assistant Professor of English [20372],"Pocatello, ID 83209",https://apply.interfolio.com/24028,NTT,11/25/2013,2013-11-25,,,,
2013-2014,Shawnee SU,"Assistant Professor/Director, Developmental Writing [20399]","Portsmouth, OH 45662",https://apply.interfolio.com/24071,TT,12/02/2013,2013-12-02,,,,
2013-2014,Embry-Riddle Aeronautical U,Assistant/Associate Professor of Professional Communications [20696],"Prescott, AZ 86301",https://apply.interfolio.com/24388,TT,02/04/2014,2014-02-04,,,,
2013-2014,Providence C,Assistant Professor of English [19478],"Providence, RI 02918",https://apply.interfolio.com/22488,TT,09/09/2013,2013-09-09,,,,
2013-2014,Brigham Young U,Assistant Professor-English [19209],"Provo, UT 84602",https://apply.interfolio.com/22364,TT,09/01/2013,2013-09-01,,,,
2013-2014,"U of Nevada, Reno","Assistant or Associate Professor, English, Rhetoric and Composition [19922]","Reno, NV 89557",https://apply.interfolio.com/23469,TT,10/07/2013,2013-10-07,,,,
2013-2014,"U of Nevada, Reno",Lecturer/Assistant Director [20974],"Reno, NV 89557",https://apply.interfolio.com/24831,NTT,04/17/2014,2014-04-17,,,,
2013-2014,"U of Nevada, Reno","Postdoctoral Fellow, English [20987]","Reno, NV 89557",https://apply.interfolio.com/24941,NTT,04/22/2014,2014-04-22,,,,
2013-2014,California Baptist U,Assistant Professor of English [19765],"Riverside, CA 92503",https://apply.interfolio.com/23125,TT,09/24/2013,2013-09-24,"The Online and Professional Studies Division of California Baptist University invites applicants for a full-time tenure-track position in English. A terminal degree in the field is preferred, although candidates with a master’s degree who are working toward a terminal degree, or have significant experience in the field, or have an MFA may be considered. Candidates must embrace the mission of California Baptist University and demonstrate a clear understanding of, and commitment to, excellence in teaching through the integration of the Christian faith and learning. This position involves teaching responsibilities in undergraduate and/or graduate areas of English (i.e., American Literature, Creative Writing, Composition). Other duties include course and program development, implementation and assessment, and teaching in an online and hybrid setting. Strong candidates will demonstrate confirmation of teaching effectiveness, exceptional oral and written communication skills, and evidence of, or the potential for, scholarship. For additional information, please contact the Academic Dean, Dr. Dirk Davis at ddavis@calbaptist.edu. Interested applicants may complete an online application at https://web1.calbaptist.edu/employment/faculty.aspx",,,
2013-2014,California Baptist U,English Faculty Tenure Track [20821],"Riverside, CA 92503",https://apply.interfolio.com/24580,TT,02/28/2014,2014-02-28,"California Baptist University’s division of Online and Professional Studies invites applicants for a full-time, tenure-track position in English.A terminal degree in the field is preferred, although candidates with a master’s degree who are working toward a terminal degree, or have significant experience in the field, or have an MFA may be considered. Candidates must embrace the mission of California Baptist University and demonstrate a clear understanding of, and commitment to, excellence in teaching through the integration of the Christian faith and learning.This position involves teaching responsibilities in undergraduate and/or graduate areas of English (i.e., American Literature, Creative Writing, Composition). Other duties include course and program development, implementation and assessment, and teaching in an online and hybrid setting. Strong candidates will demonstrate confirmation of teaching effectiveness, exceptional oral and written communication skills, and evidence of, or the potential for, scholarship.For additional information, contact the Academic Dean, Dr. Dirk Davis at ddavis@calbaptist.edu. Interested applicants may complete an online application at http://jobs.calbaptist.edu/postings/234.",,,
2013-2014,Carilion Clinic,JCHS FACULTY 9-MONTH [20194],"Roanoke, VA 24014",https://apply.interfolio.com/23803,NTT,11/01/2013,2013-11-01,,,,
2013-2014,Carilion Clinic,JCHS FACULTY 9-MONTH [20536],"Roanoke, VA 24014",https://apply.interfolio.com/24208,NTT,12/19/2013,2013-12-19,,,,
2013-2014,Nazareth C of Rochester,Director of the Charles Mills Writing Center [20459],"Rochester, NY 14618",https://apply.interfolio.com/24133,NTT,12/10/2013,2013-12-10,,,,
2013-2014,Rockford U,"Assistant Professor of English, Tenure Track [20098]","Rockford, IL 61108",https://apply.interfolio.com/23641,TT,10/21/2013,2013-10-21,,,,
2013-2014,Molloy C,Assistant Professor of English [19157],"Rockville Centre, NY 11571",https://apply.interfolio.com/22610,TT,08/15/2013,2013-08-15,,,,
2013-2014,Arkansas Tech U,Assistant Professor of English [19162],"Russellville, AR 72801",https://apply.interfolio.com/22155,TT,08/23/2013,2013-08-23,,,,
2013-2014,American U of Kuwait,English - Open Rank [20142],"Safat, Kuwait",https://apply.interfolio.com/23728,TT,10/27/2013,2013-10-27,,,,
2013-2014,Salem SU,"Faculty, Writing Center Coordinator, Full-Time, Temporary, Fall 2014 [20776]","Salem, MA 01970",https://apply.interfolio.com/24488,TT,02/20/2014,2014-02-20,,,,
2013-2014,Westminster C,"One-Year Faculty Positon, Communication","Salt Lake City, UT 84105",https://apply.interfolio.com/24792,NTT,04/07/2014,2014-04-07,,,,
2013-2014,U of Utah,"Assistant Professor, Writing and Rhetoric [19402]","Salt Lake City, UT 84112",https://apply.interfolio.com/22442,TT,09/01/2013,2013-09-01,,,,
2013-2014,San Diego SU,Director U Writing Center (Associate Professor/Professor of Rhetoric and Writing) [19176],"San Diego, CA 92182",https://apply.interfolio.com/22151,Unavailable,09/09/2013,2013-09-09,Unavailable,,,
2013-2014,San Jose SU,Writing Across the Curriculum (WAC) Director [19418],"San Jose, CA 95192",https://apply.interfolio.com/22454,TT,09/13/2013,2013-09-13,"Ph.D. in Composition/Rhetoric or related field. Administrative experience, teaching experience in multiple levels of university writing courses, and evidence of appropriate research activity required. Other requirements include: working knowledge of WAC theory, research, and practice; experience teaching with writing-to-learn and learning-to-write pedagogies; and experience leading faculty development programs and workshops. Applicants should have awareness of and sensitivity to the educational goals of a multicultural population as might have been gained in cross-cultural study, training, teaching, and other comparable experience. Excellent teaching, publications, fundraising or grant activity, and committee and other service to the department and university are considerations for tenure and rank.Responsibilities include coordinating the WAC program; teaching in the area of expertise; supervising and improving instruction and assessment in WAC courses; participating in the university’s Writing Requirements Committee; working closely with the coordinators/directors of Freshman Composition, the Writing Center, and the Basic Writing Program; advising appropriate administrators and chairs in hiring and providing professional development to WAC faculty; developing courses/assessment tools and providing faculty development support for WAC courses; developing the university’s WAC pedagogies in the context of increasing need for on-line instructional options for students.Candidate must address the needs of a student population of great diversity -- in age, cultural background, ethnicity, primary language, and academic preparation -- through course materials, teaching strategies, and advisement.Salary Range: Commensurate with qualifications and experience.Employment Starting Date: August 21, 2014. Employment is contingent upon proof of eligibility to work in the United States.Application Procedures: Applications should be submitted through INTERFOLIO by November 15, 2013. For full consideration send a letter of application, curriculum vitae, statement of teaching philosophy, a separate description of research interests, and three recent letters of reference. Please include the JOID number (22713) on all correspondence. Subject to Budgetary Approval.Questions may be directed to the Writing Across the Curriculum Search Committee, San José State University, One Washington Square, San José, CA 95192-0088. Phone: 408.924.4300 Email: humanities-arts@sjsu.edu",,,
2013-2014,San Jose SU,Assoc./Full Professor of Composition/Rhetoric and Writing Program Administrator [19419],"San Jose, CA 95192",https://apply.interfolio.com/22451,TT,09/15/2013,2013-09-15,,,,
2013-2014,San Jose SU,Assistant or Associate Professor to Coordinate Stretch Program [19452],"San Jose, CA 95192",https://apply.interfolio.com/22448,TT,09/15/2013,2013-09-15,,,,
2013-2014,California Polytechnic SU,Assistant Professor - Technical and Professional Communication [19259],"San Luis Obispo, CA 93407",https://apply.interfolio.com/22623,TT,08/26/2013,2013-08-26,"ENGLISH - Full-time, academic year, tenure track Assistant Professor of English, College of Liberal Arts at California Polytechnic State University, San Luis Obispo, California, to begin September 15, 2014. Specialization in Technical and Professional Communication. The candidate will help redesign and revitalize our undergraduate Technical Communication Certificate Program, and will build upon new cross-disciplinary collaborations at the university. Duties include program administration, curriculum and program development, teaching upper- and lower-division technical and professional communication courses, and establishing and overseeing student internships. Ability in a secondary field is strongly desirable; areas of interest might include literature, composition and rhetoric, or new media studies. The department is open to fresh ideas for a technical and professional communications program that will flourish in the 21st century. For this position we seek leadership, creativity, and an eagerness to form partnerships with colleagues from all over our campus and to work with a diverse range of California industries and communities. Cal Poly is primarily a teaching university. In the English Department the typical teaching assignment is 12 units per quarter with correspondingly reasonable service and research expectations. Salary is commensurate with qualifications and experience. Requirements include: a Ph.D. in English or related field at time of appointment, experience and excellence in college-level teaching, and evidence of professional activity that keeps the candidate abreast of scholarship within his or her professional field. To apply, please visit http://WWW.CALPOLYJOBS.ORG, complete a required online faculty application and apply to Requisition #102978. Please be prepared to provide three professional references with names and email addresses when completing the application. Please attach to your electronic application a cover letter, vita, statement of teaching philosophy, and writing sample indicative of area of scholarship. Please see online posting for mailing instructions for official transcripts showing highest degree and any other documents that cannot be submitted online. For applicants using Interfolio or other dossier service, please refer to online posting for mailing instructions for three current letters of recommendation. REVIEW BEGIN DATE: November 15, 2013. Interviews will be at the MLA Convention. For questions please call (805) 756-5850. Cal Poly is strongly committed to achieving excellence through cultural diversity. The university actively encourages applications and nominations of all qualified individuals. EEO.",,,
