date,datetimeObj,type,posts,Overall_EMA
03/29/2023,2023-03-29,Unavailable,0,0.51647350394926
04/11/2023,2023-04-11,TT,0,0.38735512796194493
04/11/2023,2023-04-11,NTT,3,1.0405163459714588
04/11/2023,2023-04-11,Unavailable,0,0.7803872594785941
04/18/2023,2023-04-18,TT,0,0.5852904446089455
04/18/2023,2023-04-18,NTT,2,0.9389678334567093
04/18/2023,2023-04-18,Unavailable,0,0.7042258750925319
05/01/2023,2023-05-01,TT,0,0.5281694063193989
05/01/2023,2023-05-01,NTT,2,0.8961270547395492
05/01/2023,2023-05-01,Unavailable,0,0.6720952910546618
05/10/2023,2023-05-10,TT,1,0.7540714682909965
05/10/2023,2023-05-10,NTT,3,1.3155536012182474
05/10/2023,2023-05-10,Unavailable,0,0.9866652009136855
05/16/2023,2023-05-16,TT,2,1.239998900685264
05/16/2023,2023-05-16,NTT,4,1.9299991755139483
05/16/2023,2023-05-16,Unavailable,0,1.447499381635461
05/23/2023,2023-05-23,TT,0,1.0856245362265957
05/23/2023,2023-05-23,NTT,1,1.0642184021699468
05/23/2023,2023-05-23,Unavailable,0,0.79816380162746
06/05/2023,2023-06-05,TT,0,0.598622851220595
06/05/2023,2023-06-05,NTT,2,0.9489671384154463
06/05/2023,2023-06-05,Unavailable,0,0.7117253538115846
06/13/2023,2023-06-13,TT,0,0.5337940153586884
06/13/2023,2023-06-13,NTT,3,1.1503455115190164
06/13/2023,2023-06-13,Unavailable,0,0.8627591336392623
06/23/2023,2023-06-23,TT,0,0.6470693502294467
06/23/2023,2023-06-23,NTT,2,0.9853020126720851
06/23/2023,2023-06-23,Unavailable,0,0.7389765095040637
07/05/2023,2023-07-05,TT,0,0.5542323821280477
07/05/2023,2023-07-05,NTT,1,0.6656742865960358
07/05/2023,2023-07-05,Unavailable,0,0.4992557149470268
08/01/2023,2023-08-01,TT,1,0.6244417862102701
08/01/2023,2023-08-01,NTT,0,0.46833133965770257
08/01/2023,2023-08-01,Unavailable,0,0.3512485047432769
08/10/2023,2023-08-10,TT,1,0.5134363785574577
08/10/2023,2023-08-10,NTT,0,0.38507728391809326
08/10/2023,2023-08-10,Unavailable,0,0.2888079629385699
08/28/2023,2023-08-28,TT,1,0.4666059722039275
08/28/2023,2023-08-28,NTT,0,0.3499544791529456
08/28/2023,2023-08-28,Unavailable,0,0.2624658593647092
09/01/2023,2023-09-01,TT,4,1.1968493945235321
09/01/2023,2023-09-01,NTT,3,1.6476370458926493
09/01/2023,2023-09-01,Unavailable,0,1.2357277844194867
09/08/2023,2023-09-08,TT,6,2.4267958383146153
09/08/2023,2023-09-08,NTT,2,2.3200968787359613
09/08/2023,2023-09-08,Unavailable,0,1.7400726590519708
09/09/2023,2023-09-09,TT,1,1.5550544942889781
09/09/2023,2023-09-09,NTT,0,1.1662908707167334
09/09/2023,2023-09-09,Unavailable,0,0.8747181530375501
09/12/2023,2023-09-12,TT,2,1.1560386147781625
09/12/2023,2023-09-12,NTT,1,1.1170289610836217
09/12/2023,2023-09-12,Unavailable,0,0.8377717208127162
09/13/2023,2023-09-13,TT,1,0.8783287906095372
09/13/2023,2023-09-13,NTT,0,0.6587465929571528
09/13/2023,2023-09-13,Unavailable,0,0.4940599447178645
09/14/2023,2023-09-14,TT,0,0.37054495853839836
09/14/2023,2023-09-14,NTT,2,0.777908718903799
09/14/2023,2023-09-14,Unavailable,0,0.5834315391778492
09/18/2023,2023-09-18,TT,6,1.9375736543833872
09/18/2023,2023-09-18,NTT,4,2.4531802407875403
09/18/2023,2023-09-18,Unavailable,0,1.839885180590655
09/24/2023,2023-09-24,TT,2,1.8799138854429913
09/24/2023,2023-09-24,NTT,0,1.4099354140822433
09/24/2023,2023-09-24,Unavailable,0,1.0574515605616823
09/26/2023,2023-09-26,TT,7,2.543088670421262
09/26/2023,2023-09-26,NTT,0,1.9073165028159464
09/26/2023,2023-09-26,Unavailable,0,1.4304873771119597
09/30/2023,2023-09-30,TT,5,2.32286553283397
09/30/2023,2023-09-30,NTT,3,2.4921491496254773
09/30/2023,2023-09-30,Unavailable,0,1.8691118622191079
10/02/2023,2023-10-02,TT,1,1.651833896664331
10/02/2023,2023-10-02,NTT,0,1.2388754224982481
10/02/2023,2023-10-02,Unavailable,0,0.9291565668736861
10/03/2023,2023-10-03,TT,3,1.4468674251552647
10/03/2023,2023-10-03,NTT,3,1.8351505688664487
10/03/2023,2023-10-03,Unavailable,0,1.3763629266498363
10/05/2023,2023-10-05,TT,2,1.5322721949873774
10/05/2023,2023-10-05,NTT,0,1.149204146240533
10/05/2023,2023-10-05,Unavailable,0,0.8619031096803996
10/06/2023,2023-10-06,TT,0,0.6464273322602997
10/06/2023,2023-10-06,NTT,1,0.7348204991952247
10/06/2023,2023-10-06,Unavailable,0,0.5511153743964186
10/09/2023,2023-10-09,TT,3,1.163336530797314
10/09/2023,2023-10-09,NTT,0,0.8725023980979855
10/09/2023,2023-10-09,Unavailable,0,0.6543767985734891
10/12/2023,2023-10-12,TT,3,1.2407825989301169
10/12/2023,2023-10-12,NTT,0,0.9305869491975877
10/12/2023,2023-10-12,Unavailable,0,0.6979402118981907
10/16/2023,2023-10-16,TT,2,1.0234551589236431
10/16/2023,2023-10-16,NTT,0,0.7675913691927323
10/16/2023,2023-10-16,Unavailable,0,0.5756935268945491
10/19/2023,2023-10-19,TT,2,0.931770145170912
10/19/2023,2023-10-19,NTT,0,0.6988276088781838
10/19/2023,2023-10-19,Unavailable,0,0.5241207066586379
10/20/2023,2023-10-20,TT,1,0.6430905299939783
10/20/2023,2023-10-20,NTT,0,0.4823178974954837
10/20/2023,2023-10-20,Unavailable,0,0.36173842312161275
10/22/2023,2023-10-22,TT,4,1.2713038173412097
10/22/2023,2023-10-22,NTT,1,1.2034778630059073
10/22/2023,2023-10-22,Unavailable,0,0.9026083972544304
10/30/2023,2023-10-30,TT,8,2.6769562979408232
10/30/2023,2023-10-30,NTT,0,2.007717223455617
10/30/2023,2023-10-30,Unavailable,0,1.5057879175917128
11/07/2023,2023-11-07,TT,7,2.8793409381937844
11/07/2023,2023-11-07,NTT,6,3.6595057036453387
11/07/2023,2023-11-07,Unavailable,0,2.7446292777340036
11/08/2023,2023-11-08,TT,0,2.0584719583005024
11/08/2023,2023-11-08,NTT,1,1.7938539687253767
11/08/2023,2023-11-08,Unavailable,0,1.3453904765440323
11/13/2023,2023-11-13,TT,7,2.759042857408024
11/13/2023,2023-11-13,NTT,2,2.569282143056018
11/13/2023,2023-11-13,Unavailable,0,1.9269616072920133
11/17/2023,2023-11-17,TT,0,1.4452212054690097
11/17/2023,2023-11-17,NTT,1,1.3339159041017572
11/17/2023,2023-11-17,Unavailable,0,1.000436928076318
11/27/2023,2023-11-27,TT,4,1.7503276960572385
11/27/2023,2023-11-27,NTT,0,1.3127457720429287
11/27/2023,2023-11-27,Unavailable,0,0.9845593290321965
11/30/2023,2023-11-30,TT,1,0.9884194967741473
11/30/2023,2023-11-30,NTT,0,0.7413146225806104
11/30/2023,2023-11-30,Unavailable,0,0.5559859669354578
12/04/2023,2023-12-04,TT,2,0.9169894752015935
12/04/2023,2023-12-04,NTT,0,0.687742106401195
12/04/2023,2023-12-04,Unavailable,0,0.5158065798008963
12/12/2023,2023-12-12,TT,1,0.6368549348506721
12/12/2023,2023-12-12,NTT,0,0.47764120113800407
12/12/2023,2023-12-12,Unavailable,0,0.358230900853503
12/13/2023,2023-12-13,TT,4,1.2686731756401273
12/13/2023,2023-12-13,NTT,2,1.4515048817300953
12/13/2023,2023-12-13,Unavailable,0,1.0886286612975713
12/19/2023,2023-12-19,TT,3,1.5664714959731787
12/19/2023,2023-12-19,NTT,2,1.6748536219798842
12/19/2023,2023-12-19,Unavailable,0,1.256140216484913
01/02/2024,2024-01-02,TT,1,1.1921051623636847
01/02/2024,2024-01-02,NTT,0,0.8940788717727635
01/02/2024,2024-01-02,Unavailable,0,0.6705591538295725
01/05/2024,2024-01-05,TT,0,0.5029193653721794
01/05/2024,2024-01-05,NTT,2,0.8771895240291346
01/05/2024,2024-01-05,Unavailable,0,0.6578921430218508
01/10/2024,2024-01-10,TT,2,0.9934191072663883
01/10/2024,2024-01-10,NTT,3,1.4950643304497913
01/10/2024,2024-01-10,Unavailable,0,1.1212982478373434
01/15/2024,2024-01-15,TT,1,1.0909736858780075
01/15/2024,2024-01-15,NTT,1,1.0682302644085055
01/15/2024,2024-01-15,Unavailable,0,0.8011726983063792
01/24/2024,2024-01-24,TT,3,1.3508795237297844
01/24/2024,2024-01-24,NTT,3,1.7631596427973384
01/24/2024,2024-01-24,Unavailable,0,1.3223697320980037
01/29/2024,2024-01-29,TT,1,1.2417772990735025
01/29/2024,2024-01-29,NTT,0,0.9313329743051268
01/29/2024,2024-01-29,Unavailable,0,0.6984997307288451
02/08/2024,2024-02-08,TT,0,0.5238747980466337
02/08/2024,2024-02-08,NTT,3,1.1429060985349755
02/08/2024,2024-02-08,Unavailable,0,0.8571795739012316
02/15/2024,2024-02-15,TT,4,1.642884680425924
02/15/2024,2024-02-15,NTT,3,1.982163510319443
02/15/2024,2024-02-15,Unavailable,0,1.4866226327395822
02/21/2024,2024-02-21,TT,0,1.1149669745546866
02/21/2024,2024-02-21,NTT,1,1.086225230916015
02/21/2024,2024-02-21,Unavailable,0,0.8146689231870112
03/11/2024,2024-03-11,TT,1,0.8610016923902585
03/11/2024,2024-03-11,NTT,11,3.3957512692926946
03/11/2024,2024-03-11,Unavailable,0,2.5468134519695207
03/25/2024,2024-03-25,TT,0,1.9101100889771403
03/25/2024,2024-03-25,NTT,1,1.6825825667328553
03/25/2024,2024-03-25,Unavailable,0,1.2619369250496413
03/26/2024,2024-03-26,TT,0,0.9464526937872308
03/26/2024,2024-03-26,NTT,2,1.209839520340423
03/26/2024,2024-03-26,Unavailable,0,0.9073796402553173
04/02/2024,2024-04-02,TT,0,0.6805347301914878
04/02/2024,2024-04-02,NTT,3,1.2604010476436158
04/02/2024,2024-04-02,Unavailable,0,0.9453007857327118
04/14/2024,2024-04-14,TT,0,0.7089755892995337
04/14/2024,2024-04-14,NTT,2,1.0317316919746504
04/14/2024,2024-04-14,Unavailable,0,0.7737987689809878
04/18/2024,2024-04-18,TT,0,0.5803490767357408
04/18/2024,2024-04-18,NTT,4,1.4352618075518058
04/18/2024,2024-04-18,Unavailable,0,1.0764463556638542
04/25/2024,2024-04-25,TT,0,0.8073347667478906
04/25/2024,2024-04-25,NTT,1,0.855501075060918
04/25/2024,2024-04-25,Unavailable,0,0.6416258062956884
04/30/2024,2024-04-30,TT,0,0.4812193547217663
04/30/2024,2024-04-30,NTT,1,0.6109145160413247
04/30/2024,2024-04-30,Unavailable,0,0.45818588703099355
05/09/2024,2024-05-09,TT,0,0.3436394152732451
05/09/2024,2024-05-09,NTT,1,0.5077295614549339
05/09/2024,2024-05-09,Unavailable,0,0.38079717109120037
05/30/2024,2024-05-30,TT,1,0.5355978783184002
05/30/2024,2024-05-30,NTT,4,1.4016984087388003
05/30/2024,2024-05-30,Unavailable,0,1.0512738065541
06/05/2024,2024-06-05,TT,0,0.7884553549155751
06/05/2024,2024-06-05,NTT,1,0.8413415161866813
06/05/2024,2024-06-05,Unavailable,0,0.6310061371400109
06/26/2024,2024-06-26,TT,1,0.7232546028550081
06/26/2024,2024-06-26,NTT,0,0.542440952141256
06/26/2024,2024-06-26,Unavailable,0,0.40683071410594196
08/20/2024,2024-08-20,TT,9,2.5551230355794567
08/20/2024,2024-08-20,NTT,5,3.166342276684593
08/20/2024,2024-08-20,Unavailable,0,2.3747567075134444
08/24/2024,2024-08-24,TT,0,1.7810675306350832
08/24/2024,2024-08-24,NTT,1,1.5858006479763125
08/24/2024,2024-08-24,Unavailable,0,1.1893504859822341
08/26/2024,2024-08-26,TT,1,1.1420128644866756
08/26/2024,2024-08-26,NTT,1,1.1065096483650068
08/26/2024,2024-08-26,Unavailable,0,0.829882236273755
09/02/2024,2024-09-02,TT,1,0.8724116772053163
09/02/2024,2024-09-02,NTT,0,0.6543087579039871
09/02/2024,2024-09-02,Unavailable,0,0.4907315684279903
09/05/2024,2024-09-05,TT,3,1.118048676320993
09/05/2024,2024-09-05,NTT,0,0.8385365072407447
09/05/2024,2024-09-05,Unavailable,0,0.6289023804305585
09/09/2024,2024-09-09,TT,7,2.221676785322919
09/09/2024,2024-09-09,NTT,1,1.9162575889921893
09/09/2024,2024-09-09,Unavailable,0,1.4371931917441418
09/12/2024,2024-09-12,TT,7,2.8278948938081068
09/12/2024,2024-09-12,NTT,1,2.37092117035608
09/12/2024,2024-09-12,Unavailable,0,1.7781908777670599
09/16/2024,2024-09-16,TT,2,1.833643158325295
09/16/2024,2024-09-16,NTT,1,1.6252323687439714
09/16/2024,2024-09-16,Unavailable,0,1.2189242765579784
09/17/2024,2024-09-17,TT,1,1.1641932074184838
09/17/2024,2024-09-17,NTT,0,0.8731449055638628
09/17/2024,2024-09-17,Unavailable,0,0.6548586791728971
09/19/2024,2024-09-19,TT,1,0.7411440093796727
09/19/2024,2024-09-19,NTT,1,0.8058580070347546
09/19/2024,2024-09-19,Unavailable,0,0.604393505276066
09/20/2024,2024-09-20,TT,7,2.2032951289570497
09/20/2024,2024-09-20,NTT,0,1.6524713467177872
09/20/2024,2024-09-20,Unavailable,0,1.2393535100383402
09/23/2024,2024-09-23,TT,1,1.1795151325287552
09/23/2024,2024-09-23,NTT,0,0.8846363493965663
09/23/2024,2024-09-23,Unavailable,0,0.6634772620474246
09/24/2024,2024-09-24,TT,1,0.7476079465355684
09/24/2024,2024-09-24,NTT,0,0.5607059599016763
09/24/2024,2024-09-24,Unavailable,0,0.42052946992625717
09/25/2024,2024-09-25,TT,3,1.0653971024446929
09/25/2024,2024-09-25,NTT,0,0.7990478268335196
09/25/2024,2024-09-25,Unavailable,0,0.5992858701251397
10/01/2024,2024-10-01,TT,2,0.9494644025938548
10/01/2024,2024-10-01,NTT,4,1.7120983019453915
10/01/2024,2024-10-01,Unavailable,0,1.2840737264590434
10/02/2024,2024-10-02,TT,0,0.9630552948442824
10/02/2024,2024-10-02,NTT,2,1.2222914711332118
10/02/2024,2024-10-02,Unavailable,0,0.9167186033499088
10/07/2024,2024-10-07,TT,3,1.4375389525124318
10/07/2024,2024-10-07,NTT,0,1.0781542143843237
10/07/2024,2024-10-07,Unavailable,0,0.8086156607882428
10/09/2024,2024-10-09,TT,2,1.1064617455911823
10/09/2024,2024-10-09,NTT,2,1.3298463091933865
10/09/2024,2024-10-09,Unavailable,0,0.9973847318950398
10/14/2024,2024-10-14,TT,2,1.24803854892128
10/14/2024,2024-10-14,NTT,2,1.43602891169096
10/14/2024,2024-10-14,Unavailable,0,1.0770216837682198
10/21/2024,2024-10-21,TT,8,2.807766262826165
10/21/2024,2024-10-21,NTT,2,2.6058246971196235
10/21/2024,2024-10-21,Unavailable,0,1.9543685228397174
10/22/2024,2024-10-22,TT,2,1.9657763921297882
10/22/2024,2024-10-22,NTT,0,1.474332294097341
10/22/2024,2024-10-22,Unavailable,0,1.1057492205730055
10/29/2024,2024-10-29,TT,5,2.0793119154297544
10/29/2024,2024-10-29,NTT,3,2.3094839365723154
10/29/2024,2024-10-29,Unavailable,0,1.7321129524292365
11/04/2024,2024-11-04,TT,2,1.7990847143219275
11/04/2024,2024-11-04,NTT,0,1.3493135357414454
11/04/2024,2024-11-04,Unavailable,0,1.011985151806084
11/05/2024,2024-11-05,TT,4,1.7589888638545632
11/05/2024,2024-11-05,NTT,5,2.5692416478909226
11/05/2024,2024-11-05,Unavailable,0,1.9269312359181918
11/08/2024,2024-11-08,TT,1,1.695198426938644
11/08/2024,2024-11-08,NTT,0,1.2713988202039828
11/08/2024,2024-11-08,Unavailable,0,0.953549115152987
11/11/2024,2024-11-11,TT,2,1.2151618363647403
11/11/2024,2024-11-11,NTT,3,1.6613713772735554
11/11/2024,2024-11-11,Unavailable,0,1.2460285329551664
11/14/2024,2024-11-14,TT,3,1.6845213997163748
11/14/2024,2024-11-14,NTT,0,1.263391049787281
11/14/2024,2024-11-14,Unavailable,0,0.9475432873404606
11/18/2024,2024-11-18,TT,0,0.7106574655053454
11/18/2024,2024-11-18,NTT,1,0.782993099129009
11/18/2024,2024-11-18,Unavailable,0,0.5872448243467567
11/26/2024,2024-11-26,TT,1,0.6904336182600675
11/26/2024,2024-11-26,NTT,1,0.7678252136950507
11/26/2024,2024-11-26,Unavailable,0,0.575868910271288
11/27/2024,2024-11-27,TT,1,0.681901682703466
11/27/2024,2024-11-27,NTT,3,1.2614262620275996
11/27/2024,2024-11-27,Unavailable,0,0.9460696965206996
12/05/2024,2024-12-05,TT,2,1.2095522723905248
12/05/2024,2024-12-05,NTT,3,1.6571642042928938
12/05/2024,2024-12-05,Unavailable,0,1.2428731532196702
12/06/2024,2024-12-06,TT,0,0.9321548649147526
12/06/2024,2024-12-06,NTT,1,0.9491161486860645
12/06/2024,2024-12-06,Unavailable,0,0.7118371115145483
12/10/2024,2024-12-10,TT,2,1.0338778336359113
12/10/2024,2024-12-10,NTT,0,0.7754083752269335
12/10/2024,2024-12-10,Unavailable,0,0.5815562814202001
12/11/2024,2024-12-11,TT,0,0.43616721106515005
12/11/2024,2024-12-11,NTT,2,0.8271254082988626
12/11/2024,2024-12-11,Unavailable,0,0.6203440562241469
12/17/2024,2024-12-17,TT,1,0.7152580421681102
12/17/2024,2024-12-17,NTT,1,0.7864435316260827
12/17/2024,2024-12-17,Unavailable,0,0.589832648719562
12/24/2024,2024-12-24,TT,0,0.4423744865396715
12/24/2024,2024-12-24,NTT,3,1.0817808649047538
12/24/2024,2024-12-24,Unavailable,0,0.8113356486785653
01/16/2025,2025-01-16,TT,1,0.858501736508924
01/16/2025,2025-01-16,NTT,3,1.393876302381693
01/16/2025,2025-01-16,Unavailable,0,1.0454072267862695
01/23/2025,2025-01-23,TT,1,1.034055420089702
01/23/2025,2025-01-23,NTT,1,1.0255415650672766
01/23/2025,2025-01-23,Unavailable,0,0.7691561738004574
01/25/2025,2025-01-25,TT,1,0.8268671303503431
01/25/2025,2025-01-25,NTT,1,0.8701503477627573
01/25/2025,2025-01-25,Unavailable,0,0.652612760822068
01/30/2025,2025-01-30,TT,0,0.48945957061655093
01/30/2025,2025-01-30,NTT,1,0.6170946779624132
01/30/2025,2025-01-30,Unavailable,0,0.4628210084718099
02/06/2025,2025-02-06,TT,2,0.8471157563538576
02/06/2025,2025-02-06,NTT,5,1.8853368172653935
02/06/2025,2025-02-06,Unavailable,0,1.4140026129490448
02/19/2025,2025-02-19,TT,0,1.0605019597117835
02/19/2025,2025-02-19,NTT,1,1.0453764697838375
02/19/2025,2025-02-19,Unavailable,0,0.784032352337878
03/05/2025,2025-03-05,TT,0,0.5880242642534085
03/05/2025,2025-03-05,NTT,3,1.1910181981900565
03/05/2025,2025-03-05,Unavailable,0,0.8932636486425424
03/07/2025,2025-03-07,TT,0,0.6699477364819066
03/07/2025,2025-03-07,NTT,2,1.00246080236143
03/07/2025,2025-03-07,Unavailable,0,0.7518456017710725
03/11/2025,2025-03-11,TT,1,0.8138842013283044
03/11/2025,2025-03-11,NTT,1,0.8604131509962284
03/11/2025,2025-03-11,Unavailable,0,0.6453098632471712
03/21/2025,2025-03-21,TT,1,0.7339823974353784
03/21/2025,2025-03-21,NTT,2,1.0504867980765338
03/21/2025,2025-03-21,Unavailable,0,0.7878650985574003
04/03/2025,2025-04-03,TT,0,0.5908988239180502
04/03/2025,2025-04-03,NTT,1,0.6931741179385377
04/03/2025,2025-04-03,Unavailable,0,0.5198805884539032
04/08/2025,2025-04-08,TT,1,0.6399104413404274
04/08/2025,2025-04-08,NTT,2,0.9799328310053206
04/08/2025,2025-04-08,Unavailable,0,0.7349496232539904
